1999,Fri.,,10/23/1998,7:05 CT,Canisius,canisius,/team/canisius/mens-hockey/,Canisius,3,@,Mankato State,mankato-state,/team/mankato-state/mens-hockey/,Mankato State,11,,,NC,Box ,,
1999,Fri.,,10/23/1998,7:00 ET,St. Lawrence,st-lawrence,/team/st-lawrence/mens-hockey/,St. Lawrence,4,@,Merrimack,merrimack,/team/merrimack/mens-hockey/,Merrimack,1,,,NC,Box ,,
1999,Fri.,,10/23/1998,4:00 ET,Union,union,/team/union/mens-hockey/,Union,5,vs.,Niagara,niagara,/team/niagara/mens-hockey/,Niagara,3,,,NC,Box ,,
1999,Fri.,,10/23/1998,7:00 ET,Colgate,colgate,/team/colgate/mens-hockey/,Colgate,0,@,Northeastern,northeastern,/team/northeastern/mens-hockey/,Northeastern,2,,,NC,Box ,,
1999,Fri.,,10/23/1998,7:00 ET,Miami,miami,/team/miami/mens-hockey/,Miami,5,@,Providence,providence,/team/providence/mens-hockey/,Providence,3,,,NC,Box ,,
1999,Fri.,,10/23/1998,7:00 ET,Lake Superior,lake-superior,/team/lake-superior/mens-hockey/,Lake Superior,2,@,New Hampshire,new-hampshire,/team/new-hampshire/mens-hockey/,New Hampshire,5,,,NC,Box ,,
1999,Fri.,,10/23/1998,7:00 ET,Moncton,,,Moncton,0,@,Maine,maine,/team/maine/mens-hockey/,Maine,5,,,EX,Box ,,
1999,Sat.,,10/24/1998,7:00 ET,Ferris State,ferris-state,/team/ferris-state/mens-hockey/,Ferris State,1,@,Bowling Green,bowling-green,/team/bowling-green/mens-hockey/,Bowling Green,2,,,CC,Box ,,
1999,Sat.,,10/24/1998,7:00 ET,Ohio State,ohio-state,/team/ohio-state/mens-hockey/,Ohio State,4,@,Michigan State,michigan-state,/team/michigan-state/mens-hockey/,Michigan State,4,OT,,CC,Box ,,
1999,Sat.,,10/24/1998,7:00 AT,Michigan,michigan,/team/michigan/mens-hockey/,Michigan,2,@,Alaska,alaska,/team/alaska/mens-hockey/,Alaska,1,,,CC,Box ,,
1999,Sat.,,10/24/1998,7:00 ET,Notre Dame,notre-dame,/team/notre-dame/mens-hockey/,Notre Dame,1,@,Western Michigan,western-michigan,/team/western-michigan/mens-hockey/,Western Michigan,2,,,CC,Box ,,
1999,Sat.,,10/24/1998,7:35 ET,Colorado College,colorado-college,/team/colorado-college/mens-hockey/,Colorado College,5,@,Michigan Tech,michigan-tech,/team/michigan-tech/mens-hockey/,Michigan Tech,2,,,WC,Box ,,
1999,Sat.,,10/24/1998,7:05 CT,Minnesota,minnesota,/team/minnesota/mens-hockey/,Minnesota,5,@,St. Cloud State,st-cloud-state,/team/st-cloud-state/mens-hockey/,St. Cloud State,6,,,WC,Box ,,
1999,Sat.,,10/24/1998,7:00 MT,Holy Cross,holy-cross,/team/holy-cross/mens-hockey/,Holy Cross,2,@,Air Force,air-force,/team/air-force/mens-hockey/,Air Force,5,,,NC,Box ,,
1999,Sat.,,10/24/1998,,Alabama-Huntsville,alabama-huntsville,/team/alabama-huntsville/mens-hockey/,Alabama-Huntsville,1,@,Army,army,/team/army/mens-hockey/,Army,2,,,NC,Box ,,
1999,Sat.,,10/24/1998,7:00 ET,Quinnipiac College,quinnipiac-college,/team/quinnipiac-college/mens-hockey/,Quinnipiac College,7,vs.,Bentley,bentley,/team/bentley/mens-hockey/,Bentley,4,,,NC,Box ,,
1999,Sat.,,10/24/1998,7:00 ET,Vermont,vermont,/team/vermont/mens-hockey/,Vermont,8,@,Boston University,boston-university,/team/boston-university/mens-hockey/,Boston University,6,,,NC,Box ,,
1999,Sat.,,10/24/1998,7:30 ET,Northern Michigan,northern-michigan,/team/northern-michigan/mens-hockey/,Northern Michigan,3,@,Clarkson,clarkson,/team/clarkson/mens-hockey/,Clarkson,2,,,NC,Box ,,
1999,Sat.,,10/24/1998,7:05 MT,Nebraska-Omaha,nebraska-omaha,/team/nebraska-omaha/mens-hockey/,Nebraska-Omaha,1,@,Denver,denver,/team/denver/mens-hockey/,Denver,5,,,NC,Box ,,
1999,Sat.,,10/24/1998,4:00  ET,Iona,iona,/team/iona/mens-hockey/,Iona,12,vs.,Fairfield,fairfield,/team/fairfield/mens-hockey/,Fairfield,3,,,NC,Box ,,
1999,Sat.,,10/24/1998,7:05 CT,Canisius,canisius,/team/canisius/mens-hockey/,Canisius,0,@,Mankato State,mankato-state,/team/mankato-state/mens-hockey/,Mankato State,6,,,NC,Box ,,
1999,Sat.,,10/24/1998,7:00 ET,St. Lawrence,st-lawrence,/team/st-lawrence/mens-hockey/,St. Lawrence,6,@,Merrimack,merrimack,/team/merrimack/mens-hockey/,Merrimack,3,,,NC,Box ,,
1999,Sat.,,10/24/1998,7:00 ET,Union,union,/team/union/mens-hockey/,Union,1,vs.,Maine,maine,/team/maine/mens-hockey/,Maine,6,,,NC,Box ,,
1999,Sat.,,10/24/1998,7:00 ET,Lake Superior,lake-superior,/team/lake-superior/mens-hockey/,Lake Superior,2,@,Providence,providence,/team/providence/mens-hockey/,Providence,7,,,NC,Box ,,
1999,Sat.,,10/24/1998,2:00 ET,Rensselaer,rensselaer,/team/rensselaer/mens-hockey/,Rensselaer,4,@,Massachusetts-Lowell,umass-lowell,/team/umass-lowell/mens-hockey/,Massachusetts-Lowell,8,,,NC,Box ,,
1999,Sat.,,10/24/1998,7:00 ET,Miami,miami,/team/miami/mens-hockey/,Miami,1,@,New Hampshire,new-hampshire,/team/new-hampshire/mens-hockey/,New Hampshire,4,,,NC,Box ,,
1999,Sat.,,10/24/1998,4:00 ET,Niagara,niagara,/team/niagara/mens-hockey/,Niagara,7,vs.,Moncton,,,Moncton,6,OT,,EX,,,
1999,Tue.,,10/27/1998,,Manitoba,,,Manitoba,3,@,North Dakota,north-dakota,/team/north-dakota/mens-hockey/,North Dakota,7,,,EX,,,
1999,Fri.,,10/30/1998,7:00 ET,Alaska,alaska,/team/alaska/mens-hockey/,Alaska,3,@,Ferris State,ferris-state,/team/ferris-state/mens-hockey/,Ferris State,8,,,CC,Box ,,
1999,Fri.,,10/30/1998,7:00 ET,Northern Michigan,northern-michigan,/team/northern-michigan/mens-hockey/,Northern Michigan,1,@,Michigan State,michigan-state,/team/michigan-state/mens-hockey/,Michigan State,3,,,CC,Box ,,
1999,Fri.,,10/30/1998,7:00 ET,Western Michigan,western-michigan,/team/western-michigan/mens-hockey/,Western Michigan,3,@,Miami,miami,/team/miami/mens-hockey/,Miami,3,OT,,CC,Box ,,
1999,Fri.,,10/30/1998,7:00 ET,Bowling Green,bowling-green,/team/bowling-green/mens-hockey/,Bowling Green,2,@,Michigan,michigan,/team/michigan/mens-hockey/,Michigan,5,,,CC,Box ,,
1999,Fri.,,10/30/1998,7:00 ET,Massachusetts-Lowell,umass-lowell,/team/umass-lowell/mens-hockey/,Massachusetts-Lowell,3,@,Boston College,boston-college,/team/boston-college/mens-hockey/,Boston College,7,,,HE,Box ,,
1999,Fri.,,10/30/1998,7:00 ET,Boston University,boston-university,/team/boston-university/mens-hockey/,Boston University,4,@,Providence,providence,/team/providence/mens-hockey/,Providence,5,,,HE,Box ,,
1999,Fri.,,10/30/1998,7:00 ET,Merrimack,merrimack,/team/merrimack/mens-hockey/,Merrimack,2,@,Massachusetts,massachusetts,/team/massachusetts/mens-hockey/,Massachusetts,3,,,HE,Box ,,
1999,Fri.,,10/30/1998,8:30 ET,American International,american-international,/team/american-international/mens-hockey/,American International,3,@,Fairfield,fairfield,/team/fairfield/mens-hockey/,Fairfield,2,,,MA,Box ,,
1999,Fri.,,10/30/1998,7:00 ET,Sacred Heart,sacred-heart,/team/sacred-heart/mens-hockey/,Sacred Heart,3,@,Holy Cross,holy-cross,/team/holy-cross/mens-hockey/,Holy Cross,7,,,MA,Box ,,
1999,Fri.,,10/30/1998,7:00 ET,Connecticut,connecticut,/team/connecticut/mens-hockey/,Connecticut,6,@,Iona,iona,/team/iona/mens-hockey/,Iona,3,,,MA,Box ,,
1999,Fri.,,10/30/1998,7:00 ET,Canisius,canisius,/team/canisius/mens-hockey/,Canisius,3,@,Quinnipiac College,quinnipiac-college,/team/quinnipiac-college/mens-hockey/,Quinnipiac College,6,,,MA,Box ,,
1999,Fri.,,10/30/1998,7:35 MT,Alaska-Anchorage,alaska-anchorage,/team/alaska-anchorage/mens-hockey/,Alaska-Anchorage,2,@,Colorado College,colorado-college,/team/colorado-college/mens-hockey/,Colorado College,8,,,WC,Box ,,
1999,Fri.,,10/30/1998,7:35 ET,Denver,denver,/team/denver/mens-hockey/,Denver,5,@,Michigan Tech,michigan-tech,/team/michigan-tech/mens-hockey/,Michigan Tech,2,,,WC,Box ,,
1999,Fri.,,10/30/1998,7:35 CT,Minnesota-Duluth,minnesota-duluth,/team/minnesota-duluth/mens-hockey/,Minnesota-Duluth,0,@,North Dakota,north-dakota,/team/north-dakota/mens-hockey/,North Dakota,3,,,WC,Box ,,
1999,Fri.,,10/30/1998,7:35 CT,Minnesota,minnesota,/team/minnesota/mens-hockey/,Minnesota,3,@,Wisconsin,wisconsin,/team/wisconsin/mens-hockey/,Wisconsin,2,,,WC,Box ,,
1999,Fri.,,10/30/1998,7:00 MT,Wisconsin-Stout,wisconsin-stout,/team/wisconsin-stout/mens-hockey/,Wisconsin-Stout,2,@,Air Force,air-force,/team/air-force/mens-hockey/,Air Force,3,,,NC,Box ,,
1999,Fri.,,10/30/1998,7:30 ET,Army,army,/team/army/mens-hockey/,Army,3,@,Colgate,colgate,/team/colgate/mens-hockey/,Colgate,4,,,NC,Box ,,
1999,Fri.,,10/30/1998,7:35 CT,Vermont,vermont,/team/vermont/mens-hockey/,Vermont,4,@,St. Cloud State,st-cloud-state,/team/st-cloud-state/mens-hockey/,St. Cloud State,3,,,NC,Box ,,
1999,Fri.,,10/30/1998,7:35 CT,Mankato State,mankato-state,/team/mankato-state/mens-hockey/,Mankato State,5,@,Nebraska-Omaha,nebraska-omaha,/team/nebraska-omaha/mens-hockey/,Nebraska-Omaha,1,,,NC,Box ,,
1999,Sat.,,10/31/1998,7:00 ET,Alaska,alaska,/team/alaska/mens-hockey/,Alaska,2,@,Ferris State,ferris-state,/team/ferris-state/mens-hockey/,Ferris State,5,,,CC,Box ,,
1999,Sat.,,10/31/1998,7:00 ET,Western Michigan,western-michigan,/team/western-michigan/mens-hockey/,Western Michigan,4,@,Miami,miami,/team/miami/mens-hockey/,Miami,7,,,CC,Box ,,
1999,Sat.,,10/31/1998,7:00 ET,Northern Michigan,northern-michigan,/team/northern-michigan/mens-hockey/,Northern Michigan,6,@,Michigan,michigan,/team/michigan/mens-hockey/,Michigan,1,,,CC,Box ,,
1999,Sat.,,10/31/1998,7:00 ET,Providence,providence,/team/providence/mens-hockey/,Providence,6,@,Boston University,boston-university,/team/boston-university/mens-hockey/,Boston University,4,,,HE,Box ,,
1999,Sat.,,10/31/1998,7:00 ET,Boston College,boston-college,/team/boston-college/mens-hockey/,Boston College,6,@,Massachusetts-Lowell,umass-lowell,/team/umass-lowell/mens-hockey/,Massachusetts-Lowell,4,,,HE,Box ,,
1999,Sat.,,10/31/1998,7:00 ET,Fairfield,fairfield,/team/fairfield/mens-hockey/,Fairfield,0,@,American International,american-international,/team/american-international/mens-hockey/,American International,5,,,MA,Box ,,
1999,Sat.,,10/31/1998,7:00 ET,Connecticut,connecticut,/team/connecticut/mens-hockey/,Connecticut,5,@,Iona,iona,/team/iona/mens-hockey/,Iona,3,,,MA,Box ,,
1999,Sat.,,10/31/1998,7:00 ET,Canisius,canisius,/team/canisius/mens-hockey/,Canisius,1,@,Quinnipiac College,quinnipiac-college,/team/quinnipiac-college/mens-hockey/,Quinnipiac College,2,OT,,MA,Box ,,
1999,Sat.,,10/31/1998,7:30 ET,Holy Cross,holy-cross,/team/holy-cross/mens-hockey/,Holy Cross,4,@,Sacred Heart,sacred-heart,/team/sacred-heart/mens-hockey/,Sacred Heart,1,,,MA,Box ,,
1999,Sat.,,10/31/1998,7:05 MT,Alaska-Anchorage,alaska-anchorage,/team/alaska-anchorage/mens-hockey/,Alaska-Anchorage,1,@,Colorado College,colorado-college,/team/colorado-college/mens-hockey/,Colorado College,4,,,WC,Box ,,
1999,Sat.,,10/31/1998,7:05 ET,Denver,denver,/team/denver/mens-hockey/,Denver,5,@,Michigan Tech,michigan-tech,/team/michigan-tech/mens-hockey/,Michigan Tech,2,,,WC,Box ,,
