2016,2016-04-18,,Los Angeles Kings,/teams/LAK/2016.html,,San Jose Sharks,/teams/SJS/2016.html,,,,,,,
2016,2016-04-19,,St. Louis Blues,/teams/STL/2016.html,,Chicago Blackhawks,/teams/CHI/2016.html,,,,,,,
2016,2016-04-19,,Tampa Bay Lightning,/teams/TBL/2016.html,,Detroit Red Wings,/teams/DET/2016.html,,,,,,,
2016,2016-04-19,,Anaheim Ducks,/teams/ANA/2016.html,,Nashville Predators,/teams/NSH/2016.html,,,,,,,
2016,2016-04-19,,Pittsburgh Penguins,/teams/PIT/2016.html,,New York Rangers,/teams/NYR/2016.html,,,,,,,
2016,2016-04-20,,Dallas Stars,/teams/DAL/2016.html,,Minnesota Wild,/teams/MIN/2016.html,,,,,,,
2016,2016-04-20,,Florida Panthers,/teams/FLA/2016.html,,New York Islanders,/teams/NYI/2016.html,,,,,,,
2016,2016-04-20,,Washington Capitals,/teams/WSH/2016.html,,Philadelphia Flyers,/teams/PHI/2016.html,,,,,,,
2016,2016-04-20,,Los Angeles Kings,/teams/LAK/2016.html,,San Jose Sharks,/teams/SJS/2016.html,,,,,,,
2016,2016-04-21,,Anaheim Ducks,/teams/ANA/2016.html,,Nashville Predators,/teams/NSH/2016.html,,,,,,,
2016,2016-04-21,,Pittsburgh Penguins,/teams/PIT/2016.html,,New York Rangers,/teams/NYR/2016.html,,,,,,,
2016,2016-04-21,,Chicago Blackhawks,/teams/CHI/2016.html,,St. Louis Blues,/teams/STL/2016.html,,,,,,,
2016,2016-04-21,,Detroit Red Wings,/teams/DET/2016.html,,Tampa Bay Lightning,/teams/TBL/2016.html,,,,,,,
2016,2016-04-22,,Minnesota Wild,/teams/MIN/2016.html,,Dallas Stars,/teams/DAL/2016.html,,,,,,,
2016,2016-04-22,,New York Islanders,/teams/NYI/2016.html,,Florida Panthers,/teams/FLA/2016.html,,,,,,,
2016,2016-04-22,,San Jose Sharks,/teams/SJS/2016.html,,Los Angeles Kings,/teams/LAK/2016.html,,,,,,,
2016,2016-04-22,,Philadelphia Flyers,/teams/PHI/2016.html,,Washington Capitals,/teams/WSH/2016.html,,,,,,,
2016,2016-04-23,,Nashville Predators,/teams/NSH/2016.html,,Anaheim Ducks,/teams/ANA/2016.html,,,,,,,
2016,2016-04-23,,St. Louis Blues,/teams/STL/2016.html,,Chicago Blackhawks,/teams/CHI/2016.html,,,,,,,
2016,2016-04-23,,New York Rangers,/teams/NYR/2016.html,,Pittsburgh Penguins,/teams/PIT/2016.html,,,,,,,
2016,2016-04-24,,Tampa Bay Lightning,/teams/TBL/2016.html,,Detroit Red Wings,/teams/DET/2016.html,,,,,,,
2016,2016-04-24,,Dallas Stars,/teams/DAL/2016.html,,Minnesota Wild,/teams/MIN/2016.html,,,,,,,
2016,2016-04-24,,Florida Panthers,/teams/FLA/2016.html,,New York Islanders,/teams/NYI/2016.html,,,,,,,
2016,2016-04-24,,Washington Capitals,/teams/WSH/2016.html,,Philadelphia Flyers,/teams/PHI/2016.html,,,,,,,
2016,2016-04-24,,Los Angeles Kings,/teams/LAK/2016.html,,San Jose Sharks,/teams/SJS/2016.html,,,,,,,
2016,2016-04-25,,Anaheim Ducks,/teams/ANA/2016.html,,Nashville Predators,/teams/NSH/2016.html,,,,,,,
2016,2016-04-25,,Pittsburgh Penguins,/teams/PIT/2016.html,,New York Rangers,/teams/NYR/2016.html,,,,,,,
2016,2016-04-25,,Chicago Blackhawks,/teams/CHI/2016.html,,St. Louis Blues,/teams/STL/2016.html,,,,,,,
2016,2016-04-26,,Minnesota Wild,/teams/MIN/2016.html,,Dallas Stars,/teams/DAL/2016.html,,,,,,,
2016,2016-04-26,,New York Islanders,/teams/NYI/2016.html,,Florida Panthers,/teams/FLA/2016.html,,,,,,,
2016,2016-04-26,,San Jose Sharks,/teams/SJS/2016.html,,Los Angeles Kings,/teams/LAK/2016.html,,,,,,,
2016,2016-04-26,,Detroit Red Wings,/teams/DET/2016.html,,Tampa Bay Lightning,/teams/TBL/2016.html,,,,,,,
2016,2016-04-27,,Nashville Predators,/teams/NSH/2016.html,,Anaheim Ducks,/teams/ANA/2016.html,,,,,,,
2016,2016-04-27,,New York Rangers,/teams/NYR/2016.html,,Pittsburgh Penguins,/teams/PIT/2016.html,,,,,,,
2016,2016-04-27,,Philadelphia Flyers,/teams/PHI/2016.html,,Washington Capitals,/teams/WSH/2016.html,,,,,,,
