2015,2015-04-26,,Montreal Canadiens,/teams/MTL/2015.html,,Ottawa Senators,/teams/OTT/2015.html,,,
2015,2015-04-26,,New York Rangers,/teams/NYR/2015.html,,Pittsburgh Penguins,/teams/PIT/2015.html,,,
2015,2015-04-26,,Anaheim Ducks,/teams/ANA/2015.html,,Winnipeg Jets,/teams/WPG/2015.html,,,
2015,2015-04-27,,Tampa Bay Lightning,/teams/TBL/2015.html,,Detroit Red Wings,/teams/DET/2015.html,,,
2015,2015-04-27,,Chicago Blackhawks,/teams/CHI/2015.html,,Nashville Predators,/teams/NSH/2015.html,,,
2015,2015-04-27,,Calgary Flames,/teams/CGY/2015.html,,Vancouver Canucks,/teams/VAN/2015.html,,,
2015,2015-04-27,,New York Islanders,/teams/NYI/2015.html,,Washington Capitals,/teams/WSH/2015.html,,,
2015,2015-04-28,,Winnipeg Jets,/teams/WPG/2015.html,,Anaheim Ducks,/teams/ANA/2015.html,,,
2015,2015-04-28,,Ottawa Senators,/teams/OTT/2015.html,,Montreal Canadiens,/teams/MTL/2015.html,,,
2015,2015-04-28,,Pittsburgh Penguins,/teams/PIT/2015.html,,New York Rangers,/teams/NYR/2015.html,,,
2015,2015-04-29,,Minnesota Wild,/teams/MIN/2015.html,,St. Louis Blues,/teams/STL/2015.html,,,
2015,2015-04-29,,Detroit Red Wings,/teams/DET/2015.html,,Tampa Bay Lightning,/teams/TBL/2015.html,,,
