1995,Calgary Flames,Denis Gauthier,/players/g/gauthde01.html,CA,,D,18,2009,Drummondville (QMJHL),554,17,60,77,-5,748,,,,,,
1995,Boston Bruins,Sean Brown,/players/b/brownse01.html,CA,,D,18,2006,Belleville (OHL),436,14,43,57,-9,907,,,,,,
1995,Philadelphia Flyers,Brian Boucher,/players/b/bouchbr01.html,US,,G,18,2013,Tri-City (WHL),328,0,3,3,0,18,328,120,139,45,.901,2.71
1995,Washington Capitals,Miika Elomo,/players/e/elomomi01.html,FI,,LW,18,2000,"Kiekko-67 Turku, FIN",2,0,1,1,1,2,,,,,,
1995,Pittsburgh Penguins,Aleksey Morozov,/players/m/morozal01.html,RU,,RW,18,2004,Krylja Sovetov,451,84,135,219,-29,98,,,,,,
1995,Colorado Avalanche,Marc Denis,/players/d/denisma01.html,CA,,G,18,2009,Chicoutimi (QMJHL),349,0,6,6,0,32,349,112,179,31,.902,3.02
1995,Detroit Red Wings,Maxim Kuznetsov,/players/k/kuznema01.html,RU,,D,18,2004,Dynamo Moscow (Russia),136,2,8,10,-5,137,,,,,,
1995,Ottawa Senators,Marc Moro,/players/m/moroma01.html,CA,,D,18,2002,Kingston (OHL),30,0,0,0,-5,77,,,,,,
1995,New York Islanders,Jan Hlavac,/players/h/hlavaja01.html,CZ,,LW,18,2008,Sparta Praha,436,90,134,224,-4,138,,,,,,
1995,Anaheim Ducks,Brian Wesenberg,/players/w/wesenbr01.html,CA,,RW,18,1999,Guelph (OHL),1,0,0,0,1,5,,,,,,
1995,Tampa Bay Lightning,Mike McBain,/players/m/mcbaimi01.html,CA,,D,18,1999,Red Deer (WHL),64,0,7,7,-21,22,,,,,,
1995,Edmonton Oilers,Georges Laraque,/players/l/laraqge01.html,CA,,RW,18,2010,St. Jean (QMJHL),695,53,100,153,1,1126,,,,,,
1995,Winnipeg Jets,Marc Chouinard,/players/c/chouima01.html,CA,,C,18,2007,Beauport (QMJHL),320,37,41,78,-9,123,,,,,,
1995,Los Angeles Kings,Don MacLean,/players/m/macledo01.html,CA,,C,18,2007,Beauport (QMJHL),41,8,5,13,-6,6,,,,,,
1995,Winnipeg Jets,Jason Doig,/players/d/doigja01.html,CA,,D,18,2004,Laval (QMJHL),158,6,18,24,-21,285,,,,,,
1995,Hartford Whalers,Sergei Fedotov,,RU,,D,,,Dynamo Moscow (Russia),,,,,,,,,,,,
1995,Florida Panthers,Aaron MacDonald,,CA,,G,,,Swift Current (WHL),,,,,,,,,,,,
1995,Dallas Stars,Patrick Cote,/players/c/cotepa01.html,CA,,LW,20,2001,Beauport (QMJHL),105,1,2,3,-19,377,,,,,,
1995,San Jose Sharks,Peter Roed,,US,,C,,,White Bear (High-MN),,,,,,,,,,,,
1995,New York Rangers,Christian Dube,/players/d/dubech01.html,CA,,C,18,1999,Sherbrooke (QMJHL),33,1,1,2,-4,4,,,,,,
1995,Vancouver Canucks,Chris McAllister,/players/m/mcallch01.html,CA,,D,20,2004,Saskatoon (WHL),301,4,17,21,-27,634,,,,,,
1995,New York Islanders,D.J. Smith,/players/s/smithdj01.html,CA,,D,18,2003,Windsor (OHL),45,1,1,2,-4,67,,,,,,
1995,Buffalo Sabres,Mark Dutiaume,,CA,,LW,,,Brandon (WHL),,,,,,,,,,,,
1995,Washington Capitals,Dwayne Hay,/players/h/haydw01.html,CA,,LW,18,2001,Guelph (OHL),79,2,4,6,-7,22,,,,,,
1995,New Jersey Devils,Nathan Perrott,/players/p/perrona01.html,CA,,RW,18,2006,Oshawa (OHL),89,4,5,9,-5,251,,,,,,
1995,Chicago Blackhawks,Christian Laflamme,/players/l/laflach01.html,CA,,D,18,2004,Beauport (QMJHL),324,2,45,47,-5,282,,,,,,
1995,Calgary Flames,Pavel Smirnov,,RU,,C/RW,,,Moscow,,,,,,,,,,,,
1995,Boston Bruins,Paxton Schafer,/players/s/schafpa01.html,CA,,G,19,1997,Medicine Hat (WHL),3,0,0,0,0,0,3,0,0,0,.760,4.68
1995,Philadelphia Flyers,Shane Kenny,,CA,,D,,,Owen Sound (OHL),,,,,,,,,,,,
1995,St. Louis Blues,Jochen Hecht,/players/h/hechtjo01.html,DE,,LW,18,2013,Mannheim,833,186,277,463,100,458,,,,,,
1995,Los Angeles Kings,Pavel Rosa,/players/r/rosapa01.html,CZ,,RW,18,2004,Chemopetrol Litvinov (Russia),36,5,13,18,-1,6,,,,,,
1995,Colorado Avalanche,Nic Beaudoin,,CA,,LW,,,Detroit (OHL),,,,,,,,,,,,
1995,Detroit Red Wings,Philippe Audet,/players/a/audetph01.html,CA,,LW,18,1999,Granby (QMJHL),4,0,0,0,-2,0,,,,,,
1995,Ottawa Senators,Brad Larsen,/players/l/larsebr01.html,CA,,LW,18,2008,Swift Current (WHL),294,19,29,48,-23,134,,,,,,
1995,Toronto Maple Leafs,Ryan Pepperall,,CA,,RW,,,Kitchener (OHL),,,,,,,,,,,,
1995,Anaheim Ducks,Mike Leclerc,/players/l/leclemi01.html,CA,,LW,18,2006,Brandon (WHL),341,64,94,158,-43,288,,,,,,
1995,Tampa Bay Lightning,Shane Willis,/players/w/willish01.html,CA,,RW,18,2004,Prince Albert (WHL),174,31,43,74,-16,77,,,,,,
1995,Edmonton Oilers,Lukas Zib,,CZ,,D,,,Ceske Budejovice,,,,,,,,,,,,
1995,Detroit Red Wings,Darryl Laplante,/players/l/laplada01.html,CA,,C,18,2000,Moose Jaw (WHL),35,0,6,6,-2,10,,,,,,
1995,Los Angeles Kings,Vladimir Tsyplakov,/players/t/tsyplvl01.html,RU,,LW,26,2001,Fort Wayne (IHL),331,69,101,170,42,90,,,,,,
1995,Montreal Canadiens,Miloslav Guren,/players/g/gurenmi01.html,CZ,,D,18,2000,ZPS Zlin,36,1,3,4,-6,16,,,,,,
1995,Vancouver Canucks,Larry Courville,/players/c/courvla01.html,CA,,LW,20,1998,Oshawa (OHL),33,1,2,3,-10,16,,,,,,
1995,Florida Panthers,Mike O'Grady,,CA,,D,,,Lethbridge (WHL),,,,,,,,,,,,
1995,Dallas Stars,Petr Buzek,/players/b/buzekpe01.html,CZ,,D,18,2003,Dukla Jihlava,157,9,22,31,-25,94,,,,,,
1995,San Jose Sharks,Marko Makinen,,FI,,RW,,,TPS Turku,,,,,,,,,,,,
1995,New York Rangers,Mike Martin,,CA,,D,,,Windsor (OHL),,,,,,,,,,,,
1995,Vancouver Canucks,Peter Schaefer,/players/s/schaepe01.html,CA,,LW,18,2011,Brandon (WHL),572,99,162,261,60,200,,,,,,
1995,Winnipeg Jets,Brad Isbister,/players/i/isbisbr01.html,CA,,LW,18,2008,Portland (WHL),541,106,116,222,-43,615,,,,,,
1995,Buffalo Sabres,Mathieu Sunderland,,CA,,RW,,,Drummondville (QMJHL),,,,,,,,,,,,
1995,Dallas Stars,Sergey Gusev,/players/g/gusevse01.html,RU,,D,20,2001,CSK VVS Samara,89,4,10,14,-20,34,,,,,,
1995,New Jersey Devils,Sergei Vyshedkevich,/players/v/vyshese01.html,RU,,D,20,2001,Dynamo Moscow (Russia),30,2,5,7,-10,16,,,,,,
1995,Chicago Blackhawks,Kevin McKay,,CA,,D,,,Moose Jaw (WHL),,,,,,,,,,,,
1995,Calgary Flames,Rocky Thompson,/players/t/thompro01.html,CA,,D,18,2002,Medicine Hat (WHL),25,0,0,0,0,117,,,,,,
1995,Boston Bruins,Bill McCauley,,US,,C,,,Detroit (OHL),,,,,,,,,,,,
1995,Montreal Canadiens,Martin Hohenberger,,AT,,LW,,,Prince George (WHL),,,,,,,,,,,,
1995,St. Louis Blues,Scott Roche,,CA,,G,,,North Bay (OHL),,,,,,,,,,,,
1995,Pittsburgh Penguins,Jean-Sebastien Aubin,/players/a/aubinje01.html,CA,,G,18,2008,Sherbrooke (QMJHL),218,0,3,3,0,10,218,80,83,16,.900,2.93
1995,Colorado Avalanche,John Tripp,/players/t/trippjo01.html,CA,,RW,18,2004,Oshawa (OHL),43,2,7,9,-3,35,,,,,,
1995,New Jersey Devils,David Gosselin,/players/g/gosseda01.html,CA,,RW,18,2002,Sherbrooke (QMJHL),13,2,1,3,-5,11,,,,,,
1995,New Jersey Devils,Alyn McCauley,/players/m/mccaual01.html,CA,,C,18,2007,Ottawa (OHL),488,69,97,166,25,116,,,,,,
1995,Florida Panthers,Dave Duerden,/players/d/duerdda01.html,CA,,LW,18,2000,Peterborough (OHL),2,0,0,0,0,0,,,,,,
1995,Colorado Avalanche,Tomi Kallio,/players/k/kallito01.html,FI,,LW,18,2003,"Kiekko-67 Turku, FIN",140,24,31,55,-21,48,,,,,,
1995,Chicago Blackhawks,Chris Van Dyk,,CA,,D,,,Windsor (OHL),,,,,,,,,,,,
1995,Edmonton Oilers,Mike Minard,/players/m/minarmi01.html,CA,,G,18,2000,Chilliwack,1,0,0,0,0,0,1,1,0,0,.917,3.00
1995,Winnipeg Jets,Justin Kurtz,/players/k/kurtzju01.html,CA,,D,18,2002,Brandon (WHL),27,3,5,8,-4,14,,,,,,
1995,Hartford Whalers,Ian MacNeil,/players/m/macneia01.html,CA,,C,18,2003,Oshawa (OHL),2,0,0,0,1,0,,,,,,
1995,Montreal Canadiens,Jonathan Delisle,/players/d/delisjo01.html,CA,,RW,18,1999,Hull (QMJHL),1,0,0,0,0,0,,,,,,
1995,Hartford Whalers,Sami Kapanen,/players/k/kapansa01.html,FI,,RW,22,2008,HIFK Helsinki,831,189,269,458,-30,175,,,,,,
1995,Florida Panthers,Daniel Tjarnqvist,/players/t/tjarnda01.html,SE,,D,18,2009,Rogle Angelholm,352,18,72,90,-53,130,,,,,,
1995,Ottawa Senators,Kevin Bolibruck,,CA,,D,,,Peterborough (OHL),,,,,,,,,,,,
1995,San Jose Sharks,Vesa Toskala,/players/t/toskave01.html,FI,,G,18,2010,Ilves Tampere,266,0,10,10,0,16,266,129,82,30,.902,2.76
1995,New York Rangers,Marc Savard,/players/s/savarma01.html,CA,,C,18,2011,Oshawa (OHL),807,207,499,706,-54,737,,,,,,
1995,Vancouver Canucks,Lloyd Shaw,,CA,,D,,,Seattle (WHL),,,,,,,,,,,,
1995,Washington Capitals,Sebastien Charpentier,/players/c/charpse01.html,CA,,G,18,2004,Laval (QMJHL),26,0,0,0,0,0,26,6,14,1,.902,2.93
1995,Buffalo Sabres,Matt Davidson,/players/d/davidma01.html,CA,,RW,18,2003,Portland (WHL),56,5,7,12,-21,28,,,,,,
1995,Washington Capitals,Joel Theriault,,CA,,D,,,Beauport (QMJHL),,,,,,,,,,,,
1995,New Jersey Devils,Henrik Rehnberg,,SE,,D,,,Farjestad,,,,,,,,,,,,
1995,Chicago Blackhawks,Pavel Kriz,,CZ,,D,,,Tri-City (WHL),,,,,,,,,,,,
1995,Calgary Flames,Jan Labraaten,,SE,,LW,,,Farjestad,,,,,,,,,,,,
1995,Boston Bruins,Cameron Mann,/players/m/mannca01.html,CA,,RW,18,2003,Peterborough (OHL),93,14,10,24,-7,40,,,,,,
1995,Philadelphia Flyers,Radovan Somik,/players/s/somikra01.html,SK,,RW,18,2004,ZTS Martin,113,12,20,32,7,27,,,,,,
1995,St. Louis Blues,Michal Handzus,/players/h/handzmi01.html,SK,,C,18,2014,Banska Bystrica,1009,185,298,483,14,498,,,,,,
1995,Pittsburgh Penguins,Oleg Belov,,RU,,C,,,CSKA Moscow (Russia),,,,,,,,,,,,
1995,Ottawa Senators,Kevin Boyd,,CA,,LW,,,London (OHL),,,,,,,,,,,,
1995,Detroit Red Wings,Anatoli Ustyugov,,RU,,LW,,,Torpedo Yaroslavl,,,,,,,,,,,,
1995,Washington Capitals,Benoit Gratton,/players/g/grattbe01.html,CA,,C,18,2004,Laval (QMJHL),58,6,10,16,0,58,,,,,,
1995,New York Islanders,Vladimir Orszagh,/players/o/orszavl01.html,SK,,RW,18,2006,Banska Bystrica,289,54,65,119,-22,194,,,,,,
1995,Anaheim Ducks,Igor Nikulin,/players/n/nikulig01.html,RU,,RW,23,,Cherepovets,,,,,,,,,,,,
1995,Tampa Bay Lightning,Konstantin Golokhvastov,,UA,,RW,,,Dynamo Moscow (Russia),,,,,,,,,,,,
1995,Edmonton Oilers,Jan Snopek,,CZ,,D,,,Oshawa (OHL),,,,,,,,,,,,
1995,New York Rangers,Alexei Vasiliev,/players/v/vasilal02.html,RU,,D,18,2000,Torpedo Yaroslavl 2,1,0,0,0,-1,2,,,,,,
1995,Buffalo Sabres,Marian Menhart,,CZ,,D,,,Chemopetrol Litvinov (Russia),,,,,,,,,,,,
1995,Montreal Canadiens,Niklas Anger,,SE,,RW,,,Djurgarden,,,,,,,,,,,,
1995,Hartford Whalers,Hugh Hamilton,,CA,,D,,,Spokane (WHL),,,,,,,,,,,,
1995,Florida Panthers,Francois Cloutier,,CA,,LW,,,Hull (QMJHL),,,,,,,,,,,,
1995,Dallas Stars,Wade Strand,,CA,,D,,,Regina (WHL),,,,,,,,,,,,
1995,San Jose Sharks,Miikka Kiprusoff,/players/k/kiprumi01.html,FI,,G,18,2013,TPS Turku,623,0,10,10,0,47,623,319,213,71,.912,2.49
1995,New York Rangers,Dale Purinton,/players/p/purinda01.html,US,,D,18,2004,Tacoma (WHL),181,4,16,20,-3,578,,,,,,
1995,Los Angeles Kings,Jason Morgan,/players/m/morgaja01.html,CA,,C,18,2007,Kingston (OHL),44,2,5,7,-9,18,,,,,,
1995,Buffalo Sabres,Kevin Popp,,CA,,D,,,Seattle (WHL),,,,,,,,,,,,
1995,Vancouver Canucks,Todd Norman,,CA,,LW,,,Guelph (OHL),,,,,,,,,,,,
1995,Winnipeg Jets,Brian Elder,,US,,G,,,Brandon (WHL),,,,,,,,,,,,
1995,New Jersey Devils,Chris Mason,/players/m/masonch02.html,CA,,G,19,2013,Prince George (WHL),317,1,3,4,0,12,317,137,113,32,.909,2.66
1995,Buffalo Sabres,Daniel Bienvenue,,CA,,LW,,,Val d'Or (QMJHL),,,,,,,,,,,,
1995,Washington Capitals,Joel Cort,,CA,,D,,,Guelph (OHL),,,,,,,,,,,,
1995,Detroit Red Wings,Chad Wilchynski,,CA,,D,,,Regina (WHL),,,,,,,,,,,,
1995,Detroit Red Wings,David Arsenault,,DE,,G,,,Drummondville (QMJHL),,,,,,,,,,,,
1995,St. Louis Blues,Jeff Ambrosio,,CA,,LW,,,Belleville (OHL),,,,,,,,,,,,
1995,Pittsburgh Penguins,Jan Hrdina,/players/h/hrdinja01.html,CZ,,C,19,2006,Seattle (WHL),513,101,196,297,13,341,,,,,,
1995,Colorado Avalanche,Brent Johnson,/players/j/johnsbr02.html,US,,G,18,2012,Owen Sound (OHL),309,0,10,10,0,52,309,140,112,31,.904,2.63
1995,San Jose Sharks,Michal Bros,,CZ,,C,,,Olomouc Jr.,,,,,,,,,,,,
1995,Ottawa Senators,David Hruska,,CZ,,RW,,,"Banik Sokolov, CZE",,,,,,,,,,,,
1995,Philadelphia Flyers,Dmitri Tertyshny,/players/t/tertydm01.html,RU,,D,18,1999,Traktor Chelyabinsk,62,2,8,10,-1,30,,,,,,
1995,Anaheim Ducks,Peter LeBoutillier,/players/l/leboupe01.html,CA,,RW,20,1998,Red Deer (WHL),35,2,1,3,-1,176,,,,,,
1995,Tampa Bay Lightning,Eduard Pershin,,RU,,RW,,,Dynamo Moscow (Russia),,,,,,,,,,,,
1995,Philadelphia Flyers,Jamie Sokolsky,,CA,,D,,,Belleville (OHL),,,,,,,,,,,,
1995,Winnipeg Jets,Sylvain Daigle,,CA,,G,,,Shawinigan (QMJHL),,,,,,,,,,,,
1995,Los Angeles Kings,Igor Melyakov,,RU,,LW,,,Torpedo Yaroslavl,,,,,,,,,,,,
1995,Montreal Canadiens,Boyd Olson,,CA,,C,,,Tri-City (WHL),,,,,,,,,,,,
1995,Toronto Maple Leafs,Doug Bonner,,US,,G,,,Seattle (WHL),,,,,,,,,,,,
1995,San Jose Sharks,Timo Hakanen,,FI,,C,,,Assat Pori,,,,,,,,,,,,
1995,Dallas Stars,Dominic Marleau,,CA,,D,,,Victoriaville (QMJHL),,,,,,,,,,,,
1995,San Jose Sharks,Jaroslav Kudrna,,CZ,,LW,,,Penticton Jr. A,,,,,,,,,,,,
1995,New York Rangers,Peter Slamiar,,SK,,LW,,,ZTK Zvolen,,,,,,,,,,,,
1995,Vancouver Canucks,Brent Sopel,/players/s/sopelbr01.html,CA,,D,18,2011,Swift Current (WHL),659,44,174,218,32,309,,,,,,
1995,Toronto Maple Leafs,Yannick Tremblay,/players/t/trembya01.html,CA,,D,19,2007,Beauport (QMJHL),390,38,87,125,-119,178,,,,,,
1995,Chicago Blackhawks,Marc Magliarditi,,US,,G,,,Des Moines (USHL),,,,,,,,,,,,
1995,Washington Capitals,Frederick Jobin,,CA,,D,,,Laval (QMJHL),,,,,,,,,,,,
1995,New Jersey Devils,Adam Young,,CA,,D,,,Windsor (OHL),,,,,,,,,,,,
1995,Chicago Blackhawks,Marty Wilford,,CA,,D,,,Oshawa (OHL),,,,,,,,,,,,
1995,Calgary Flames,Clarke Wilm,/players/w/wilmcl01.html,CA,,C,18,2006,Saskatoon (WHL),455,37,60,97,-33,336,,,,,,
1995,Boston Bruins,Yevgeny Shaldybin,/players/s/shaldye01.html,RU,,D,20,1997,Torpedo Yaroslavl,3,1,0,1,-2,0,,,,,,
1995,Philadelphia Flyers,Martin Spanhel,/players/s/spanhma01.html,CZ,,LW,18,2002,ZPS Zlin,10,2,0,2,-3,4,,,,,,
1995,St. Louis Blues,Denis Hamel,/players/h/hamelde01.html,CA,,LW,18,2007,Chicoutimi (QMJHL),192,19,12,31,-10,77,,,,,,
1995,Pittsburgh Penguins,Alexei Kolkunov,,RU,,C,,,Krylja Sovetov,,,,,,,,,,,,
1995,Colorado Avalanche,John Cirjak,,CA,,RW,,,Spokane (WHL),,,,,,,,,,,,
1995,Detroit Red Wings,Tyler Perry,,CA,,C,,,Seattle (WHL),,,,,,,,,,,,
1995,Los Angeles Kings,Benoit Larose,,CA,,D,,,Sherbrooke (QMJHL),,,,,,,,,,,,
1995,New York Islanders,Andrew Taylor,,CA,,LW,,,Detroit (OHL),,,,,,,,,,,,
1995,Anaheim Ducks,Mike LaPlante,,CA,,D,,,Calgary (WHL),,,,,,,,,,,,
1995,Tampa Bay Lightning,Cory Murphy,,CA,,D,,,Sault Ste. Marie (OHL),,,,,,,,,,,,
1995,Edmonton Oilers,Martin Cerven,,SK,,C,,,Dukla Trencin,,,,,,,,,,,,
1995,Winnipeg Jets,Paul Traynor,,CA,,D,,,Kitchener (OHL),,,,,,,,,,,,
1995,Los Angeles Kings,Juha Vuorivirta,,FI,,C,,,Tappara Tampere,,,,,,,,,,,,
1995,Montreal Canadiens,Stephane Robidas,/players/r/robidst01.html,CA,,D,18,2015,Shawinigan (QMJHL),937,57,201,258,16,713,,,,,,
1995,Hartford Whalers,Byron Ritchie,/players/r/ritchby01.html,CA,,C,18,2008,Lethbridge (WHL),324,25,33,58,-35,373,,,,,,
1995,Florida Panthers,Peter Worrell,/players/w/worrepe01.html,CA,,LW,18,2004,Hull (QMJHL),391,19,27,46,-48,1554,,,,,,
1995,San Jose Sharks,Brad Mehalko,,CA,,RW,,,Lethbridge (WHL),,,,,,,,,,,,
1995,San Jose Sharks,Robert Jindrich,,CZ,,D,,,Interconex Plzen,,,,,,,,,,,,
1995,New York Rangers,Jeff Heil,,US,,G,,,Wisconsin-River Falls (WIAC),,,,,,,,,,,,
1995,Vancouver Canucks,Stewart Bodtker,,CA,,C,,,Colorado College (WCHA),,,,,,,,,,,,
1995,Toronto Maple Leafs,Marek Melenovsky,,CZ,,C,,,Dukla Jihlava,,,,,,,,,,,,
1995,Buffalo Sabres,Brian Scott,,CA,,LW,,,Kitchener (OHL),,,,,,,,,,,,
1995,Dallas Stars,Jeff Dewar,,CA,,RW,,,Moose Jaw (WHL),,,,,,,,,,,,
1995,New Jersey Devils,Richard Rochefort,,CA,,C,,,Sudbury (OHL),,,,,,,,,,,,
1995,Chicago Blackhawks,Steve Tardif,,CA,,C,,,Drummondville (QMJHL),,,,,,,,,,,,
1995,Calgary Flames,Ryan Gillis,,CA,,D,,,North Bay (OHL),,,,,,,,,,,,
1995,Boston Bruins,P.J. Axelsson,/players/a/axelspj01.html,SE,,LW,20,2009,Vastra Frolunda (Sweden),797,103,184,287,-26,276,,,,,,
1995,Philadelphia Flyers,Martin Streit,,CZ,,RW,,,Olomouc,,,,,,,,,,,,
1995,St. Louis Blues,Jean-Luc Grand-Pierre,/players/g/grandje01.html,CA,,D,18,2004,Val d'Or (QMJHL),269,7,13,20,-53,311,,,,,,
1995,Pittsburgh Penguins,Derrick Pyke,,CA,,RW,,,Halifax (QMJHL),,,,,,,,,,,,
1995,Colorado Avalanche,Dan Smith,/players/s/smithda02.html,CA,,D,18,2006,U. of British Columbia,22,0,0,0,8,16,,,,,,
1995,Detroit Red Wings,Per Eklund,,SE,,LW,,,Djurgarden,,,,,,,,,,,,
1995,Ottawa Senators,Kaj Linna,,FI,,D,,,Boston University (H-East),,,,,,,,,,,,
1995,Ottawa Senators,Ray Schultz,/players/s/schulra01.html,CA,,D,18,2003,Tri-City (WHL),45,0,4,4,-1,155,,,,,,
1995,Anaheim Ducks,Igor Karpenko,,UA,,G,,,Sokol Kiev,,,,,,,,,,,,
1995,Tampa Bay Lightning,Joe Cardarelli,,CA,,LW,,,Spokane (WHL),,,,,,,,,,,,
1995,Edmonton Oilers,Stephen Douglas,,CA,,D,,,Niagara Falls (OHL),,,,,,,,,,,,
1995,Winnipeg Jets,Jaroslav Obsut,/players/o/obsutja01.html,SK,,D,19,2002,North Battleford,7,0,0,0,1,2,,,,,,
1995,Winnipeg Jets,Fredrik Loven,,SE,,C,,,Djurgarden,,,,,,,,,,,,
1995,Montreal Canadiens,Greg Hart,,CA,,RW,,,Kamloops (WHL),,,,,,,,,,,,
1995,Hartford Whalers,Milan Kostolny,,SK,,RW,,,Detroit (OHL),,,,,,,,,,,,
1995,Florida Panthers,Filip Kuba,/players/k/kubafi01.html,CZ,,D,18,2013,Vitkovice Jr.,836,70,263,333,-56,361,,,,,,
1995,Dallas Stars,Anatoli Kovesnikov,,UA,,RW,,,Sokol Kiev,,,,,,,,,,,,
1995,San Jose Sharks,Ryan Kraft,/players/k/kraftry01.html,US,,C,19,2003,U. of Minnesota (WCHA),7,0,1,1,2,0,,,,,,
1995,New York Rangers,Ilya Gorokhov,,RU,,D,,,Torpedo Yaroslavl,,,,,,,,,,,,
1995,Vancouver Canucks,Tyler Willis,,CA,,RW,,,Swift Current (WHL),,,,,,,,,,,,
1995,Toronto Maple Leafs,Mark Murphy,,US,,LW,,,Stratford Jr. B,,,,,,,,,,,,
1995,Buffalo Sabres,Mike Zanutto,,CA,,C,,,Oshawa (OHL),,,,,,,,,,,,
1995,Washington Capitals,Vasili Turkovsky,,RU,,D,,,CSKA Moscow (Russia),,,,,,,,,,,,
1995,New Jersey Devils,Frederic Henry,,CA,,G,,,Granby (QMJHL),,,,,,,,,,,,
1995,Chicago Blackhawks,Casey Hankinson,/players/h/hankica01.html,US,,LW,19,2004,U. of Minnesota (WCHA),18,0,1,1,-5,13,,,,,,
1995,Dallas Stars,Sergei Luchinkin,,RU,,C,,,Dynamo Moscow (Russia),,,,,,,,,,,,
1995,Boston Bruins,Sergei Zhukov,,RU,,D,,,Torpedo Yaroslavl,,,,,,,,,,,,
1995,Philadelphia Flyers,Ruslan Shafikov,,RU,,C,,,Salavat Yulayev Ufa,,,,,,,,,,,,
1995,St. Louis Blues,Derek Bekar,/players/b/bekarde01.html,CA,,LW,20,2004,Powell River Jr. A,11,0,0,0,-1,6,,,,,,
1995,Pittsburgh Penguins,Sergei Voronov,,RU,,D,,,Dynamo Moscow (Russia),,,,,,,,,,,,
1995,Colorado Avalanche,Tomi Hirvonen,,FI,,C,,,Ilves Tampere,,,,,,,,,,,,
1995,Detroit Red Wings,Andrei Samokhvalov,,RU,,RW,,,Torpedo Ust-Kamenogorsk,,,,,,,,,,,,
1995,St. Louis Blues,Libor Zabransky,/players/z/zabrali01.html,CZ,,D,21,1998,Ceske Budejovice,40,1,6,7,-4,50,,,,,,
1995,New York Islanders,David MacDonald,,CA,,G,,,Sudbury (OHL),,,,,,,,,,,,
1995,New York Islanders,Mike Broda,,CA,,LW,,,Moose Jaw (WHL),,,,,,,,,,,,
1995,Tampa Bay Lightning,Zac Bierk,/players/b/bierkza01.html,CA,,G,18,2004,Peterborough (OHL),47,0,1,1,0,6,47,9,20,5,.901,3.18
1995,Edmonton Oilers,Jiri Antonin,,CZ,,D,,,Pardubice,,,,,,,,,,,,
1995,Winnipeg Jets,Rob Deciantis,,CA,,C,,,Kitchener (OHL),,,,,,,,,,,,
1995,Los Angeles Kings,Brian Stewart,,CA,,D,,,Sault Ste. Marie (OHL),,,,,,,,,,,,
1995,Montreal Canadiens,Eric Houde,/players/h/houdeer01.html,CA,,C,18,1999,Halifax (QMJHL),30,2,3,5,-4,4,,,,,,
1995,Hartford Whalers,Mike Rucinski,/players/r/rucinmi02.html,US,,D,20,2001,Detroit (OHL),26,0,2,2,1,10,,,,,,
1995,Florida Panthers,David Lemanowicz,,CA,,G,,,Spokane (WHL),,,,,,,,,,,,
1995,Dallas Stars,Stephen Lowe,,CA,,C,,,Sault Ste. Marie (OHL),,,,,,,,,,,,
1995,San Jose Sharks,Mikko Markkanen,,FI,,RW,,,TPS Turku,,,,,,,,,,,,
1995,New York Rangers,Bob Maudie,,CA,,C,,,Kamloops (WHL),,,,,,,,,,,,
1995,Vancouver Canucks,Jason Cugnet,,CA,,G,,,Kelowna Jr. A,,,,,,,,,,,,
1995,Toronto Maple Leafs,Danny Markov,/players/m/markoda01.html,RU,,D,19,2007,Spartak Moscow,538,29,118,147,47,456,,,,,,
1995,Buffalo Sabres,Rob Skrlac,/players/s/skrlaro01.html,CA,,LW,19,2004,Kamloops (WHL),8,1,0,1,1,22,,,,,,
1995,Washington Capitals,Scott Swanson,,US,,D,,,Omaha Jr. A,,,,,,,,,,,,
1995,New Jersey Devils,Colin O'Hara,,CA,,D,,,Winnipeg Jr. A,,,,,,,,,,,,
1995,Chicago Blackhawks,Mike Pittman,,CA,,C,,,Guelph (OHL),,,,,,,,,,,,
1995,Colorado Avalanche,Chris George,,CA,,RW,,,Sarnia (OHL),,,,,,,,,,,,
1995,Boston Bruins,Jonathon Murphy,,CA,,D,,,Peterborough (OHL),,,,,,,,,,,,
1995,Philadelphia Flyers,Jeff Lank,/players/l/lankje01.html,CA,,D,20,2000,Prince Albert (WHL),2,0,0,0,0,2,,,,,,
1995,Ottawa Senators,Erik Kaminski,,US,,RW,,,Cleveland Jr.,,,,,,,,,,,,
1995,Pittsburgh Penguins,Frank Ivankovic,,CA,,G,,,Oshawa (OHL),,,,,,,,,,,,
1995,Calgary Flames,Steve Shirreffs,,US,,D,,,Hotchkiss (High-CT),,,,,,,,,,,,
1995,Detroit Red Wings,David Engblom,,SE,,C,,,Vallentuna,,,,,,,,,,,,
1996,Ottawa Senators,Chris Phillips,/players/p/phillch02.html,CA,,D,18,2015,Prince Albert (WHL),1179,71,217,288,67,758,,,,,,
1996,San Jose Sharks,Andrei Zyuzin,/players/z/zyuzian01.html,RU,,D,18,2008,Salavat Yulayev Ufa,496,38,82,120,-40,446,,,,,,
1996,New York Islanders,J.P. Dumont,/players/d/dumonjp01.html,CA,,RW,18,2011,Val d'Or (QMJHL),822,214,309,523,-2,364,,,,,,
1996,Washington Capitals,Alexandre Volchkov,/players/v/volchal01.html,RU,,C,18,2000,Barrie (OHL),3,0,0,0,-2,0,,,,,,
1996,Dallas Stars,Ric Jackman,/players/j/jackmri01.html,CA,,D,18,2007,Sault Ste. Marie (OHL),231,19,58,77,-54,166,,,,,,
