2017,Robin Lehner,25,,BUF,59,,58,23,26,8,152,1910,1758,.920,2.68,2,3405,32,.552,6,92,13.29,0,1,1,6
2017,Kari Lehtonen,33,,DAL,59,,52,22,25,7,151,1546,1395,.902,2.85,3,3177,27,.519,12,113,-17.21,0,1,1,4
2017,Michael Leighton,35,,CAR,4,,3,2,2,0,12,92,80,.870,3.43,0,210,1,.333,1,,,0,1,1,0
2017,Charlie Lindgren,23,,MTL,2,,2,2,0,0,3,59,56,.949,1.48,0,122,2,1.000,0,,,0,0,0,0
2017,Henrik Lundqvist,34,,NYR,57,,55,31,20,4,148,1650,1502,.910,2.74,2,3240,32,.582,8,104,-5.21,0,1,1,0
2017,Roberto Luongo,37,,FLA,40,,39,17,15,6,104,1217,1113,.915,2.68,1,2327,21,.538,1,99,1.32,0,1,1,4
2017,Jacob Markstrom,27,,VAN,26,,23,10,11,3,62,692,630,.910,2.63,0,1417,12,.522,2,104,-2.11,0,0,0,2
2017,Spencer Martin,21,,COL,3,,3,0,2,1,13,96,83,.865,4.36,0,179,0,.000,1,,,0,0,0,0
2017,Steve Mason,28,,PHI,58,,54,26,21,8,143,1556,1413,.908,2.66,3,3225,26,.481,11,106,-8.34,0,1,1,0
2017,Marek Mazanec,25,,NSH,4,,2,0,2,0,14,87,73,.839,4.72,0,178,0,.000,2,,,0,1,1,0
2017,Curtis McElhinney,33,,TOT,21,,15,8,8,2,51,616,565,.917,2.70,1,1135,9,.600,0,96,2.31,0,0,0,0
2017,Zane McIntyre,24,,BOS,8,,3,0,4,1,22,155,133,.858,3.96,0,333,0,.000,1,,,0,0,0,0
2017,Ryan Miller,36,,VAN,54,,54,18,29,6,150,1737,1587,.914,2.80,3,3212,26,.481,7,100,0.32,0,1,1,22
2017,Al Montoya,31,,MTL,19,,18,8,6,4,50,569,519,.912,2.67,2,1125,12,.667,2,102,-0.76,0,2,2,2
2017,Petr Mrazek,24,,DET,50,,44,18,21,9,145,1462,1317,.901,3.04,1,2858,19,.432,9,115,-18.48,0,0,0,2
2017,Matthew Murray,22,,PIT,49,,47,32,10,4,111,1450,1339,.923,2.41,4,2766,26,.553,4,88,14.48,0,2,2,0
2017,Alex Nedeljkovic,21,,CAR,1,,0,0,0,0,0,17,17,1.000,0.00,0,30,0,,0,,,0,0,0,2
2017,Michal Neuvirth,28,,PHI,28,,24,11,11,1,64,586,522,.891,2.82,0,1364,10,.417,4,126,-13.29,0,0,0,2
2017,Antti Niemi,33,,DAL,37,,30,12,12,4,95,880,785,.892,3.30,0,1729,14,.467,7,125,-18.84,0,0,0,0
2017,Anders Nilsson,26,,BUF,26,,23,10,10,4,66,857,791,.923,2.67,1,1484,11,.478,2,89,8.17,0,0,0,0
2017,Ondrej Pavelec,29,,WPG,8,,8,4,4,0,26,233,207,.888,3.55,0,440,2,.250,2,,,0,0,0,0
2017,Justin Peters,30,,ARI,3,,1,0,1,0,7,70,63,.900,3.16,0,133,0,.000,0,,,0,0,0,0
2017,Calvin Pickard,24,,COL,50,,48,15,31,2,140,1461,1321,.904,2.98,2,2820,21,.438,11,111,-13.56,0,2,2,2
2017,Carey Price,29,,MTL,62,,62,37,20,5,138,1794,1656,.923,2.23,3,3708,38,.613,8,89,17.25,0,1,1,4
2017,Jonathan Quick,31,,LAK,17,,17,8,5,2,35,421,386,.917,2.26,2,931,11,.647,2,96,1.43,0,0,0,2
2017,Antti Raanta,27,,NYR,30,,26,16,8,2,61,782,721,.922,2.26,4,1617,18,.692,1,90,6.67,0,1,1,0
2017,Tuukka Rask,29,,BOS,65,,63,37,20,5,137,1610,1473,.915,2.23,8,3680,31,.492,14,98,2.33,0,2,2,0
2017,James Reimer,28,,FLA,43,,39,18,16,5,98,1222,1124,.920,2.53,3,2325,19,.487,4,93,7.75,0,0,0,2
2017,Pekka Rinne,34,,NSH,61,,61,31,19,9,144,1757,1613,.918,2.42,3,3568,34,.557,7,95,8.05,0,0,0,4
2017,David Rittich,24,,CGY,1,,0,0,0,0,1,10,9,.900,3.00,0,20,0,,0,,,0,0,0,0
2017,Juuse Saros,21,,NSH,21,,19,10,8,3,47,614,567,.923,2.35,1,1200,13,.684,1,88,6.14,0,1,1,0
2017,Cory Schneider,30,,NJD,60,,59,20,27,11,163,1781,1618,.908,2.82,2,3473,27,.458,7,106,-8.87,0,0,0,0
2017,Jeremy Smith,27,,COL,10,,8,1,6,1,32,286,254,.888,3.54,0,543,3,.375,3,,,0,0,0,0
2017,Mike Smith,34,,ARI,55,,55,19,26,9,156,1819,1663,.914,2.92,3,3202,27,.491,7,99,1.42,0,0,0,14
2017,Alex Stalock,29,,MIN,2,,2,1,1,0,3,54,51,.944,1.51,0,119,2,1.000,0,,,0,0,0,0
2017,Anthony Stolarz,23,,PHI,7,,4,2,1,1,13,181,168,.928,2.07,1,376,2,.500,1,,,0,0,0,0
2017,Malcolm Subban,23,,BOS,1,,1,0,1,0,3,16,13,.813,5.81,0,31,0,.000,1,,,0,0,0,0
2017,Cam Talbot,29,,EDM,73,,73,42,22,8,171,2117,1946,.919,2.39,7,4294,43,.589,10,93,12.21,0,0,0,4
2017,Dustin Tokarski,27,,ANA,1,,0,0,0,0,0,5,5,1.000,0.00,0,10,0,,0,,,0,0,0,0
2017,Linus Ullmark,23,,BUF,1,,1,0,1,0,3,36,33,.917,3.05,0,59,1,1.000,0,,,0,0,0,0
2017,Semyon Varlamov,28,,COL,24,,23,6,17,0,76,745,669,.898,3.38,1,1348,11,.478,5,118,-11.53,0,1,1,0
2017,Andrei Vasilevskiy,22,,TBL,50,,47,23,17,7,123,1480,1357,.917,2.61,2,2831,25,.532,5,96,5.08,0,2,2,2
2017,Cam Ward,32,,CAR,61,,61,26,22,12,162,1711,1549,.905,2.69,2,3618,30,.492,9,109,-13.93,0,1,1,6
2017,Jeff Zatkoff,29,,LAK,13,,8,2,7,1,27,223,196,.879,2.95,0,550,2,.250,4,,,0,0,0,0
