2009,Fri.,,10/3/2008,7:00 ET,Northeastern,northeastern,/team/northeastern/womens-hockey/,Northeastern,3,@,Rensselaer,rensselaer,/team/rensselaer/womens-hockey/,Rensselaer,2,,,NC,Box,,
2009,Fri.,,10/3/2008,7:00 ET,Boston University,boston-university,/team/boston-university/womens-hockey/,Boston University,3,@,Union,union,/team/union/womens-hockey/,Union,2,,,NC,Box,,
2009,Fri.,,10/3/2008,7:05 CT,Robert Morris,robert-morris,/team/robert-morris/womens-hockey/,Robert Morris,3,@,(5) Minnesota,minnesota,/team/minnesota/womens-hockey/,(5) Minnesota,2,,,NC,Box,,
2009,Fri.,,10/3/2008,7:00 ET,Bemidji State,bemidji-state,/team/bemidji-state/womens-hockey/,Bemidji State,3,@,Wayne State,wayne-state,/team/wayne-state/womens-hockey/,Wayne State,2,,,NC,Box,,
2009,Fri.,,10/3/2008,7:05 CT,Syracuse,syracuse,/team/syracuse/womens-hockey/,Syracuse,0,@,(4) Wisconsin,wisconsin,/team/wisconsin/womens-hockey/,(4) Wisconsin,3,,,NC,Box,,
2009,Fri.,,10/3/2008,7:00 CT,Team USA,,,Team USA,4,vs.,(7) Mercyhurst,mercyhurst,/team/mercyhurst/womens-hockey/,(7) Mercyhurst,1,,,EX,Box,,
2009,Fri.,,10/3/2008,7:00 ET,McGill,,,McGill,4,@,(6) St. Lawrence,st-lawrence,/team/st-lawrence/womens-hockey/,(6) St. Lawrence,5,,,EX,Box,,
2009,Sat.,,10/4/2008,2:00 ET,(9) Clarkson,clarkson,/team/clarkson/womens-hockey/,(9) Clarkson,0,@,Boston College,boston-college,/team/boston-college/womens-hockey/,Boston College,2,,,NC,Box,,
2009,Sat.,,10/4/2008,2:00 ET,North Dakota,north-dakota,/team/north-dakota/womens-hockey/,North Dakota,7,@,Maine,maine,/team/maine/womens-hockey/,Maine,3,,,NC,Box,,
2009,Sat.,,10/4/2008,3:05 CT,(10) Connecticut,connecticut,/team/connecticut/womens-hockey/,(10) Connecticut,2,@,Minnesota State,minnesota-state,/team/minnesota-state/womens-hockey/,Minnesota State,4,,,NC,Box,,
2009,Sat.,,10/4/2008,7:00 ET,(3) Minnesota-Duluth,minnesota-duluth,/team/minnesota-duluth/womens-hockey/,(3) Minnesota-Duluth,6,@,Niagara,niagara,/team/niagara/womens-hockey/,Niagara,1,,,NC,Box,,
2009,Sat.,,10/4/2008,4:00 ET,Ohio State,ohio-state,/team/ohio-state/womens-hockey/,Ohio State,3,@,Providence,providence,/team/providence/womens-hockey/,Providence,2,,,NC,Box,,
2009,Sat.,,10/4/2008,4:00 ET,St. Cloud State,st-cloud-state,/team/st-cloud-state/womens-hockey/,St. Cloud State,5,@,Quinnipiac,quinnipiac,/team/quinnipiac/womens-hockey/,Quinnipiac,3,,,NC,Box,,
2009,Sat.,,10/4/2008,2:00 ET,Boston University,boston-university,/team/boston-university/womens-hockey/,Boston University,0,@,Rensselaer,rensselaer,/team/rensselaer/womens-hockey/,Rensselaer,2,,,NC,Box,,
2009,Sat.,,10/4/2008,4:00 ET,Northeastern,northeastern,/team/northeastern/womens-hockey/,Northeastern,6,@,Union,union,/team/union/womens-hockey/,Union,0,,,NC,Box,,
2009,Sat.,,10/4/2008,7:05 CT,Robert Morris,robert-morris,/team/robert-morris/womens-hockey/,Robert Morris,1,@,(5) Minnesota,minnesota,/team/minnesota/womens-hockey/,(5) Minnesota,7,,,NC,Box,,
2009,Sat.,,10/4/2008,2:00 ET,Bemidji State,bemidji-state,/team/bemidji-state/womens-hockey/,Bemidji State,1,@,Wayne State,wayne-state,/team/wayne-state/womens-hockey/,Wayne State,2,OT,,NC,Box,,
2009,Sat.,,10/4/2008,12:05 CT,Syracuse,syracuse,/team/syracuse/womens-hockey/,Syracuse,0,@,(4) Wisconsin,wisconsin,/team/wisconsin/womens-hockey/,(4) Wisconsin,8,,,NC,Box,,
2009,Sat.,,10/4/2008,2:00 CT,Team USA,,,Team USA,4,vs.,(7) Mercyhurst,mercyhurst,/team/mercyhurst/womens-hockey/,(7) Mercyhurst,2,,,EX,Box,,
2009,Sun.,,10/5/2008,2:00 ET,(9) Clarkson,clarkson,/team/clarkson/womens-hockey/,(9) Clarkson,4,@,Boston College,boston-college,/team/boston-college/womens-hockey/,Boston College,4,OT,,NC,Box,,
2009,Sun.,,10/5/2008,7:00 ET,McGill,,,McGill,1,@,Vermont,vermont,/team/vermont/womens-hockey/,Vermont,0,,,EX,Box,,
2009,Wed.,,10/8/2008,7:00 ET,(10) Boston College,boston-college,/team/boston-college/womens-hockey/,(10) Boston College,2,@,(4) New Hampshire,new-hampshire,/team/new-hampshire/womens-hockey/,(4) New Hampshire,2,OT,"New Hampshire wins shootout, 1-0 (5 rounds)",HE,Box,,
2009,Fri.,,10/10/2008,7:35 ET,Syracuse,syracuse,/team/syracuse/womens-hockey/,Syracuse,0,@,Robert Morris,robert-morris,/team/robert-morris/womens-hockey/,Robert Morris,1,,,CH,Box,,
2009,Fri.,,10/10/2008,7:05 ET,(2) Wisconsin,wisconsin,/team/wisconsin/womens-hockey/,(2) Wisconsin,7,@,(9) Ohio State,ohio-state,/team/ohio-state/womens-hockey/,(9) Ohio State,4,,,WC,Box,,
2009,Fri.,,10/10/2008,7:35 CT,(6) Minnesota,minnesota,/team/minnesota/womens-hockey/,(6) Minnesota,4,@,(1) Minnesota-Duluth,minnesota-duluth,/team/minnesota-duluth/womens-hockey/,(1) Minnesota-Duluth,3,OT,,WC,Box,,
2009,Fri.,,10/10/2008,7:05 CT,St. Cloud State,st-cloud-state,/team/st-cloud-state/womens-hockey/,St. Cloud State,1,@,North Dakota,north-dakota,/team/north-dakota/womens-hockey/,North Dakota,2,,,WC,Box,,
2009,Fri.,,10/10/2008,7:05 CT,Northeastern,northeastern,/team/northeastern/womens-hockey/,Northeastern,0,@,Bemidji State,bemidji-state,/team/bemidji-state/womens-hockey/,Bemidji State,0,OT,,NC,Box,,
2009,Fri.,,10/10/2008,7:00 ET,(5) Mercyhurst,mercyhurst,/team/mercyhurst/womens-hockey/,(5) Mercyhurst,4,@,Boston University,boston-university,/team/boston-university/womens-hockey/,Boston University,2,,,NC,Box,,
2009,Fri.,,10/10/2008,7:05 CT,Maine,maine,/team/maine/womens-hockey/,Maine,2,@,Minnesota State,minnesota-state,/team/minnesota-state/womens-hockey/,Minnesota State,5,,,NC,Box,,
2009,Fri.,,10/10/2008,7:00 ET,(7) St. Lawrence,st-lawrence,/team/st-lawrence/womens-hockey/,(7) St. Lawrence,3,@,Providence,providence,/team/providence/womens-hockey/,Providence,1,,,NC,Box,,
2009,Fri.,,10/10/2008,7:00 ET,Vermont,vermont,/team/vermont/womens-hockey/,Vermont,7,@,Union,union,/team/union/womens-hockey/,Union,2,,,NC,Box,,
2009,Fri.,,10/10/2008,7:00 ET,Colgate,colgate,/team/colgate/womens-hockey/,Colgate,1,@,Connecticut,connecticut,/team/connecticut/womens-hockey/,Connecticut,4,,,NC,Box,,
2009,Sat.,,10/11/2008,7:35 ET,Syracuse,syracuse,/team/syracuse/womens-hockey/,Syracuse,2,@,Robert Morris,robert-morris,/team/robert-morris/womens-hockey/,Robert Morris,3,,,CH,Box,,
2009,Sat.,,10/11/2008,7:05 ET,(2) Wisconsin,wisconsin,/team/wisconsin/womens-hockey/,(2) Wisconsin,4,@,(9) Ohio State,ohio-state,/team/ohio-state/womens-hockey/,(9) Ohio State,0,,,WC,Box,,
2009,Sat.,,10/11/2008,7:05 CT,(6) Minnesota,minnesota,/team/minnesota/womens-hockey/,(6) Minnesota,2,@,(1) Minnesota-Duluth,minnesota-duluth,/team/minnesota-duluth/womens-hockey/,(1) Minnesota-Duluth,0,,,WC,Box,,
2009,Sat.,,10/11/2008,4:05 CT,St. Cloud State,st-cloud-state,/team/st-cloud-state/womens-hockey/,St. Cloud State,2,@,North Dakota,north-dakota,/team/north-dakota/womens-hockey/,North Dakota,3,,,WC,Box,,
2009,Sat.,,10/11/2008,4:00 ET,Rensselaer,rensselaer,/team/rensselaer/womens-hockey/,Rensselaer,2,@,(10) Boston College,boston-college,/team/boston-college/womens-hockey/,(10) Boston College,5,,,NC,Box,,
2009,Sat.,,10/11/2008,3:05 CT,Northeastern,northeastern,/team/northeastern/womens-hockey/,Northeastern,2,@,Bemidji State,bemidji-state,/team/bemidji-state/womens-hockey/,Bemidji State,2,OT,,NC,Box,,
2009,Sat.,,10/11/2008,3:00 ET,(5) Mercyhurst,mercyhurst,/team/mercyhurst/womens-hockey/,(5) Mercyhurst,2,@,Boston University,boston-university,/team/boston-university/womens-hockey/,Boston University,3,,,NC,Box,,
2009,Sat.,,10/11/2008,3:05 CT,Maine,maine,/team/maine/womens-hockey/,Maine,0,@,Minnesota State,minnesota-state,/team/minnesota-state/womens-hockey/,Minnesota State,4,,,NC,Box,,
2009,Sat.,,10/11/2008,2:00 ET,(4) New Hampshire,new-hampshire,/team/new-hampshire/womens-hockey/,(4) New Hampshire,5,@,Niagara,niagara,/team/niagara/womens-hockey/,Niagara,3,,,NC,Box,,
2009,Sat.,,10/11/2008,4:00 ET,Colgate,colgate,/team/colgate/womens-hockey/,Colgate,2,@,Providence,providence,/team/providence/womens-hockey/,Providence,6,,,NC,Box,,
2009,Sat.,,10/11/2008,3:00 ET,Vermont,vermont,/team/vermont/womens-hockey/,Vermont,3,@,Union,union,/team/union/womens-hockey/,Union,1,,,NC,Box,,
2009,Sat.,,10/11/2008,4:00 ET,(7) St. Lawrence,st-lawrence,/team/st-lawrence/womens-hockey/,(7) St. Lawrence,4,@,Connecticut,connecticut,/team/connecticut/womens-hockey/,Connecticut,4,OT,,NC,Box,,
2009,Sat.,,10/11/2008,2:00 ET,Robert Morris Coll,,,Robert Morris Coll,4,@,Sacred Heart,sacred-heart,/team/sacred-heart/womens-hockey/,Sacred Heart,6,,,EX,Box,,
2009,Sun.,,10/12/2008,2:00 ET,(4) New Hampshire,new-hampshire,/team/new-hampshire/womens-hockey/,(4) New Hampshire,5,@,Niagara,niagara,/team/niagara/womens-hockey/,Niagara,2,,,NC,Box,,
2009,Wed.,,10/15/2008,7:00 ET,(4) New Hampshire,new-hampshire,/team/new-hampshire/womens-hockey/,(4) New Hampshire,3,@,(10) Connecticut,connecticut,/team/connecticut/womens-hockey/,(10) Connecticut,3,OT,Connecticut Wins Shootout 1-0 (5 Rounds),HE,Box,,
2009,Fri.,,10/17/2008,7:05 CT,(1) Wisconsin,wisconsin,/team/wisconsin/womens-hockey/,(1) Wisconsin,4,@,Bemidji State,bemidji-state,/team/bemidji-state/womens-hockey/,Bemidji State,0,,,WC,Box,,
2009,Fri.,,10/17/2008,2:05 CT,(5) Minnesota-Duluth,minnesota-duluth,/team/minnesota-duluth/womens-hockey/,(5) Minnesota-Duluth,1,@,St. Cloud State,st-cloud-state,/team/st-cloud-state/womens-hockey/,St. Cloud State,1,OT,"St. Cloud wins shootout, 2-1 (3 rounds)",WC,Box,,
2009,Fri.,,10/17/2008,7:05 CT,Ohio State,ohio-state,/team/ohio-state/womens-hockey/,Ohio State,1,@,(2) Minnesota,minnesota,/team/minnesota/womens-hockey/,(2) Minnesota,8,,,WC,Box,,
2009,Fri.,,10/17/2008,7:05 CT,Minnesota State,minnesota-state,/team/minnesota-state/womens-hockey/,Minnesota State,2,@,North Dakota,north-dakota,/team/north-dakota/womens-hockey/,North Dakota,2,OT,"Minnesota State wins shootout, 2-1 (5 rounds)",WC,Box,,
2009,Fri.,,10/17/2008,3:00 ET,Niagara,niagara,/team/niagara/womens-hockey/,Niagara,1,@,Colgate,colgate,/team/colgate/womens-hockey/,Colgate,3,,,NC,Box,,
2009,Fri.,,10/17/2008,7:00 ET,Sacred Heart,sacred-heart,/team/sacred-heart/womens-hockey/,Sacred Heart,3,@,Maine,maine,/team/maine/womens-hockey/,Maine,2,,,NC,Box,,
2009,Fri.,,10/17/2008,7:00 ET,Rensselaer,rensselaer,/team/rensselaer/womens-hockey/,Rensselaer,1,@,(9) Mercyhurst,mercyhurst,/team/mercyhurst/womens-hockey/,(9) Mercyhurst,2,,,NC,Box,,
2009,Fri.,,10/17/2008,7:00 ET,Syracuse,syracuse,/team/syracuse/womens-hockey/,Syracuse,2,@,Quinnipiac,quinnipiac,/team/quinnipiac/womens-hockey/,Quinnipiac,4,,,NC,Box,,
2009,Fri.,,10/17/2008,7:00 ET,Wayne State,wayne-state,/team/wayne-state/womens-hockey/,Wayne State,1,@,Union,union,/team/union/womens-hockey/,Union,1,OT,,NC,Box,,
2009,Fri.,,10/17/2008,7:00 ET,Stoney Creek,,,Stoney Creek,3,@,Cornell,cornell,/team/cornell/womens-hockey/,Cornell,9,,,EX,Box,,
2009,Fri.,,10/17/2008,7:00 ET,Bluewater,,,Bluewater,4,@,Princeton,princeton,/team/princeton/womens-hockey/,Princeton,5,OT,,EX,,,
2009,Sat.,,10/18/2008,2:00 ET,Providence,providence,/team/providence/womens-hockey/,Providence,0,@,Northeastern,northeastern,/team/northeastern/womens-hockey/,Northeastern,1,,,HE,Box,,
2009,Sat.,,10/18/2008,2:00 ET,(10) Connecticut,connecticut,/team/connecticut/womens-hockey/,(10) Connecticut,2,@,Vermont,vermont,/team/vermont/womens-hockey/,Vermont,1,,,HE,Box,,
2009,Sat.,,10/18/2008,6:05 CT,(1) Wisconsin,wisconsin,/team/wisconsin/womens-hockey/,(1) Wisconsin,9,vs.,Bemidji State,bemidji-state,/team/bemidji-state/womens-hockey/,Bemidji State,0,,,WC,Box,,
2009,Sat.,,10/18/2008,5:05 CT,(5) Minnesota-Duluth,minnesota-duluth,/team/minnesota-duluth/womens-hockey/,(5) Minnesota-Duluth,2,@,St. Cloud State,st-cloud-state,/team/st-cloud-state/womens-hockey/,St. Cloud State,3,,,WC,Box,,
2009,Sat.,,10/18/2008,4:05 CT,Ohio State,ohio-state,/team/ohio-state/womens-hockey/,Ohio State,2,@,(2) Minnesota,minnesota,/team/minnesota/womens-hockey/,(2) Minnesota,8,,,WC,Box,,
2009,Sat.,,10/18/2008,2:05 CT,Minnesota State,minnesota-state,/team/minnesota-state/womens-hockey/,Minnesota State,5,@,North Dakota,north-dakota,/team/north-dakota/womens-hockey/,North Dakota,4,OT,,WC,Box,,
2009,Sat.,,10/18/2008,3:00 ET,Clarkson,clarkson,/team/clarkson/womens-hockey/,Clarkson,1,@,Boston University,boston-university,/team/boston-university/womens-hockey/,Boston University,2,,,NC,Box,,
2009,Sat.,,10/18/2008,3:00 ET,Niagara,niagara,/team/niagara/womens-hockey/,Niagara,1,@,Colgate,colgate,/team/colgate/womens-hockey/,Colgate,7,,,NC,Box,,
2009,Sat.,,10/18/2008,2:00 ET,Sacred Heart,sacred-heart,/team/sacred-heart/womens-hockey/,Sacred Heart,1,@,Maine,maine,/team/maine/womens-hockey/,Maine,11,,,NC,Box,,
2009,Sat.,,10/18/2008,2:00 ET,Rensselaer,rensselaer,/team/rensselaer/womens-hockey/,Rensselaer,1,@,(9) Mercyhurst,mercyhurst,/team/mercyhurst/womens-hockey/,(9) Mercyhurst,4,,,NC,Box,,
2009,Sat.,,10/18/2008,4:00 ET,Syracuse,syracuse,/team/syracuse/womens-hockey/,Syracuse,2,@,Quinnipiac,quinnipiac,/team/quinnipiac/womens-hockey/,Quinnipiac,0,,,NC,Box,,
2009,Sat.,,10/18/2008,2:00 ET,Wayne State,wayne-state,/team/wayne-state/womens-hockey/,Wayne State,6,@,Union,union,/team/union/womens-hockey/,Union,2,,,NC,Box,,
2009,Sat.,,10/18/2008,3:00 ET,(6) St. Lawrence,st-lawrence,/team/st-lawrence/womens-hockey/,(6) St. Lawrence,2,@,(4) New Hampshire,new-hampshire,/team/new-hampshire/womens-hockey/,(4) New Hampshire,3,,,NC,Box,,
2009,Sat.,,10/18/2008,3:00 ET,Durham Lightning,,,Durham Lightning,1,@,Cornell,cornell,/team/cornell/womens-hockey/,Cornell,12,,,EX,Box,,
2009,Sat.,,10/18/2008,8:00 ET,Bluewater Hawks,,,Bluewater Hawks,0,@,Holy Cross,holy-cross,/team/holy-cross/womens-hockey/,Holy Cross,2,,,EX,Box,,
2009,Sun.,,10/19/2008,3:00 ET,Northeastern,northeastern,/team/northeastern/womens-hockey/,Northeastern,3,@,(10) Connecticut,connecticut,/team/connecticut/womens-hockey/,(10) Connecticut,0,,,HE,Box,,
2009,Sun.,,10/19/2008,3:00 ET,Providence,providence,/team/providence/womens-hockey/,Providence,4,@,Vermont,vermont,/team/vermont/womens-hockey/,Vermont,2,,,HE,Box,,
2009,Sun.,,10/19/2008,3:00 ET,(6) St. Lawrence,st-lawrence,/team/st-lawrence/womens-hockey/,(6) St. Lawrence,2,@,Boston University,boston-university,/team/boston-university/womens-hockey/,Boston University,2,OT,,NC,Box,,
2009,Sun.,,10/19/2008,2:00 ET,Clarkson,clarkson,/team/clarkson/womens-hockey/,Clarkson,1,@,(4) New Hampshire,new-hampshire,/team/new-hampshire/womens-hockey/,(4) New Hampshire,2,,,NC,Box,,
2009,Sun.,,10/19/2008,2:00 ET,Bluewater Hawks,,,Bluewater Hawks,1,@,Brown,brown,/team/brown/womens-hockey/,Brown,4,,,EX,Box,,
2009,Sun.,,10/19/2008,2:05 CT,Team USA,,,Team USA,10,vs.,North Dakota,north-dakota,/team/north-dakota/womens-hockey/,North Dakota,1,,,EX,Box,,
2009,Tue.,,10/21/2008,7:05 CT,Team USA,,,Team USA,5,@,St. Cloud State,st-cloud-state,/team/st-cloud-state/womens-hockey/,St. Cloud State,1,,,EX,Box,,
2009,Thu.,,10/23/2008,7:00 ET,(4) New Hampshire,new-hampshire,/team/new-hampshire/womens-hockey/,(4) New Hampshire,2,@,Boston University,boston-university,/team/boston-university/womens-hockey/,Boston University,3,,,HE,Box,,
2009,Fri.,,10/24/2008,7:05 ET,Bemidji State,bemidji-state,/team/bemidji-state/womens-hockey/,Bemidji State,0,@,Ohio State,ohio-state,/team/ohio-state/womens-hockey/,Ohio State,3,,,WC,Box,,
2009,Fri.,,10/24/2008,7:05 CT,Minnesota State,minnesota-state,/team/minnesota-state/womens-hockey/,Minnesota State,1,@,(8) Minnesota-Duluth,minnesota-duluth,/team/minnesota-duluth/womens-hockey/,(8) Minnesota-Duluth,5,,,WC,Box,,
2009,Fri.,,10/24/2008,2:05 CT,(2) Minnesota,minnesota,/team/minnesota/womens-hockey/,(2) Minnesota,1,@,(1) Wisconsin,wisconsin,/team/wisconsin/womens-hockey/,(1) Wisconsin,1,OT,Minnesota Wins Shootout 1-0 (3 Rounds),WC,Box,,
2009,Fri.,,10/24/2008,3:00 ET,(6) Mercyhurst,mercyhurst,/team/mercyhurst/womens-hockey/,(6) Mercyhurst,2,@,Clarkson,clarkson,/team/clarkson/womens-hockey/,Clarkson,5,,,NC,Box,,
2009,Fri.,,10/24/2008,7:00 ET,(10) Connecticut,connecticut,/team/connecticut/womens-hockey/,(10) Connecticut,3,@,Princeton,princeton,/team/princeton/womens-hockey/,Princeton,0,,,NC,Box,,
2009,Fri.,,10/24/2008,7:00 ET,Niagara,niagara,/team/niagara/womens-hockey/,Niagara,3,@,Rensselaer,rensselaer,/team/rensselaer/womens-hockey/,Rensselaer,5,,,NC,Box,,
2009,Fri.,,10/24/2008,7:05 CT,Brown,brown,/team/brown/womens-hockey/,Brown,0,@,St. Cloud State,st-cloud-state,/team/st-cloud-state/womens-hockey/,St. Cloud State,3,,,NC,Box,,
2009,Fri.,,10/24/2008,7:00 ET,Robert Morris,robert-morris,/team/robert-morris/womens-hockey/,Robert Morris,1,@,(9) St. Lawrence,st-lawrence,/team/st-lawrence/womens-hockey/,(9) St. Lawrence,5,,,NC,Box,,
2009,Fri.,,10/24/2008,7:05 CT,Union,union,/team/union/womens-hockey/,Union,0,@,North Dakota,north-dakota,/team/north-dakota/womens-hockey/,North Dakota,3,,,NC,Box,,
2009,Fri.,,10/24/2008,7:00 ET,Cornell,cornell,/team/cornell/womens-hockey/,Cornell,7,@,Vermont,vermont,/team/vermont/womens-hockey/,Vermont,1,,,NC,Box,,
2009,Fri.,,10/24/2008,7:00 ET,Colgate,colgate,/team/colgate/womens-hockey/,Colgate,2,@,Wayne State,wayne-state,/team/wayne-state/womens-hockey/,Wayne State,6,,,NC,Box,,
2009,Sat.,,10/25/2008,3:00 ET,Maine,maine,/team/maine/womens-hockey/,Maine,1,@,Boston University,boston-university,/team/boston-university/womens-hockey/,Boston University,8,,,HE,Box,,
2009,Sat.,,10/25/2008,2:00 ET,(7) Boston College,boston-college,/team/boston-college/womens-hockey/,(7) Boston College,3,@,Providence,providence,/team/providence/womens-hockey/,Providence,1,,,HE,Box,,
2009,Sat.,,10/25/2008,1:05 ET,Bemidji State,bemidji-state,/team/bemidji-state/womens-hockey/,Bemidji State,1,@,Ohio State,ohio-state,/team/ohio-state/womens-hockey/,Ohio State,2,,,WC,Box,,
2009,Sat.,,10/25/2008,7:05 CT,Minnesota State,minnesota-state,/team/minnesota-state/womens-hockey/,Minnesota State,1,@,(8) Minnesota-Duluth,minnesota-duluth,/team/minnesota-duluth/womens-hockey/,(8) Minnesota-Duluth,5,,,WC,Box,,
2009,Sat.,,10/25/2008,2:00 ET,(6) Mercyhurst,mercyhurst,/team/mercyhurst/womens-hockey/,(6) Mercyhurst,2,@,Clarkson,clarkson,/team/clarkson/womens-hockey/,Clarkson,4,,,NC,Box,,
2009,Sat.,,10/25/2008,2:00 ET,Quinnipiac,quinnipiac,/team/quinnipiac/womens-hockey/,Quinnipiac,1,@,Northeastern,northeastern,/team/northeastern/womens-hockey/,Northeastern,3,,,NC,Box,,
